ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1.0,5.2568,8.200905,4.163412,5.102674,-6.698011,0.2791627,57.4735,8.555227,ACCELERATE
-1.0,5.179748,8.299845,4.102982,5.163282,-7.368208,0.2791616,57.53692,8.600426,ACCELERATE
-1.0,5.074177,8.435276,4.02001,5.246457,-8.18397,0.279161,57.61836,8.655466,ACCELERATE
-1.0,4.976328,8.560652,3.942933,5.323676,-8.93279,0.2791606,57.69627,8.70601,ACCELERATE
-1.0,4.872761,8.693232,3.861219,5.405503,-9.681719,0.2791607,57.77659,8.756578,ACCELERATE
-1.0,4.783052,8.795931,3.783905,5.480806,-10.38644,0.2791609,57.85246,8.804164,LEFT_ACCELERATE
-1.0,4.754942,8.725232,3.703215,5.544004,-11.15952,0.2791596,57.92252,8.856293,LEFT_ACCELERATE
-1.0,4.809747,8.512665,3.654124,5.571362,-11.81221,0.2791615,57.95914,8.900216,LEFT_ACCELERATE
-1.0,4.98937,8.12287,3.635412,5.568886,-12.57063,0.279169,57.96217,8.951206,LEFT_ACCELERATE
-1.0,5.33197,7.624431,3.673829,5.529197,-13.31323,0.2791786,57.91761,9.001241,LEFT_ACCELERATE
-1.0,5.773348,7.168564,3.768601,5.458542,-14.03948,0.2791789,57.82751,9.050463,LEFT_ACCELERATE
-1.0,6.284886,6.760171,3.919253,5.344687,-14.86614,0.279175,57.68826,9.106794,LEFT_ACCELERATE
-1.0,6.652135,6.502127,4.056009,5.230845,-15.53734,0.2791716,57.56072,9.152676,LEFT_ACCELERATE
-1.0,6.969963,6.278435,4.211535,5.085366,-16.29619,0.2791673,57.4156,9.204554,ACCELERATE
-1.0,7.199574,6.107391,4.349844,4.947186,-17.03892,0.279164,57.28025,9.255245,ACCELERATE
-1.0,7.40758,5.951821,4.47628,4.820558,-17.73973,0.2791625,57.15768,9.303011,ACCELERATE
-1.0,7.583162,5.809506,4.591991,4.704634,-18.43862,0.2791615,57.03947,9.350599,ACCELERATE
-1.0,7.7607,5.65236,4.719651,4.576766,-19.18954,0.2791609,56.91589,9.401692,ACCELERATE
-1.0,7.865984,5.51083,4.83453,4.461735,-19.92095,0.2791609,56.79839,9.451426,ACCELERATE
-1.0,7.9526,5.361436,4.955717,4.340419,-20.6687,0.2791605,56.6805,9.502246,ACCELERATE
-1.0,8.007955,5.218644,5.081845,4.214184,-21.46922,0.2791605,56.55636,9.556633,ACCELERATE
-1.0,8.012799,5.113399,5.188996,4.106963,-22.14528,0.2791608,56.45284,9.602549,ACCELERATE
-1.0,8.007229,5.032655,5.296018,3.999886,-22.87074,0.2791603,56.34286,9.651809,ACCELERATE
19.67324,7.95765,4.986897,5.4031,3.886753,-23.61024,0.2791604,56.23167,9.702013,ACCELERATE
18.85668,7.883737,4.97921,5.50829,3.764355,-24.3962,0.2791602,56.11437,9.755363,ACCELERATE
18.16254,7.795789,5.016894,5.575504,3.671042,-25.0882,0.2791596,56.01168,9.80233,ACCELERATE
17.37495,7.670321,5.116141,5.64148,3.58614,-25.88474,0.2791601,55.89404,9.856387,ACCELERATE
16.70271,7.547375,5.261988,5.66787,3.536016,-26.5567,0.2791604,55.79517,9.901984,ACCELERATE
15.89273,7.370229,5.527265,5.689934,3.508054,-27.36181,0.2791598,55.67707,9.956614,ACCELERATE
15.23606,7.215495,5.860826,5.685447,3.51247,-28.00677,0.2791601,55.5827,10.00037,ACCELERATE
14.42518,6.994684,6.464189,5.659893,3.550772,-28.82297,0.2791605,55.46279,10.05576,LEFT_ACCELERATE
13.91088,6.849251,7.059755,5.626378,3.605805,-29.53728,0.2791604,55.34727,10.10435,LEFT_ACCELERATE
13.62063,6.742881,7.529603,5.572607,3.661429,-30.2823,0.2791618,55.19981,10.15538,LEFT_ACCELERATE
13.56362,6.704786,7.670444,5.531345,3.69714,-30.96003,0.2791673,55.02977,10.20235,LEFT_ACCELERATE
13.65762,6.719257,7.504416,5.503144,3.713719,-31.67392,0.2791758,54.80299,10.25273,LEFT_ACCELERATE
13.6348,6.718676,7.539621,5.495692,3.725534,-32.34168,0.2791749,54.55185,10.30069,LEFT_ACCELERATE
13.36642,6.647676,8.104166,5.485142,3.745308,-33.0825,0.2791721,54.24395,10.35458,LEFT_ACCELERATE
12.96254,6.519526,9.933734,5.456172,3.788351,-33.77143,0.2791702,53.94178,10.4051,LEFT_ACCELERATE
12.76731,6.442029,-1.0,5.418866,3.833483,-34.45731,0.2791706,53.61179,10.45624,LEFT_ACCELERATE
12.79877,6.423639,-1.0,5.3851,3.863119,-35.11062,0.2791756,53.2518,10.5064,LEFT_ACCELERATE
13.03466,6.466099,9.476391,5.365832,3.866521,-35.71725,0.2791865,52.86255,10.55488,LEFT_ACCELERATE
13.4652,6.569529,8.134505,5.368151,3.852713,-36.26796,0.2791983,52.44831,10.60127,LEFT_ACCELERATE
14.18232,6.755636,7.072184,5.399988,3.806068,-36.82287,0.2792089,51.9472,10.65162,LEFT_ACCELERATE
15.1007,7.024862,6.229203,5.477148,3.723796,-37.31213,0.2792103,51.41818,10.70017,LEFT_ACCELERATE
16.02402,7.326712,5.614212,5.600027,3.611261,-37.81639,0.2792066,50.76507,10.75574,LEFT_ACCELERATE
16.63164,7.544317,5.261275,5.718515,3.505026,-38.18495,0.2791992,50.21418,10.80035,LEFT_ACCELERATE
17.16867,7.746924,4.964023,5.849864,3.37288,-38.56892,0.2791901,49.56924,10.85082,LEFT_ACCELERATE
17.84077,7.948451,4.688371,5.994054,3.228227,-38.92963,0.2791868,48.89493,10.90224,LEFT_ACCELERATE
19.20364,8.240993,4.330558,6.151036,3.086633,-39.24814,0.2791939,48.18997,10.95428,LEFT_ACCELERATE
-1.0,8.622937,3.94404,6.328156,2.936977,-39.49176,0.2792036,47.51972,11.00229,LEFT_ACCELERATE
-1.0,9.028457,3.593741,6.504783,2.790973,-39.68077,0.2792076,46.81875,11.05117,LEFT_ACCELERATE
-1.0,9.723404,3.061786,6.844386,2.518149,-39.82962,0.2792043,46.0018,11.10708,LEFT_ACCELERATE
-1.0,10.19856,2.722006,7.095144,2.295466,-39.90572,0.2791977,45.31568,11.15354,LEFT_ACCELERATE
-1.0,10.66507,2.364209,7.377002,2.028746,-39.95197,0.2791899,44.5423,11.20564,LEFT_ACCELERATE
-1.0,10.9595,2.083582,7.605803,1.786385,-39.97189,0.2791829,43.8337,11.25327,LEFT_ACCELERATE
-1.0,11.14675,1.826514,7.814945,1.544371,-39.98338,0.2791753,43.10083,11.30249,LEFT_ACCELERATE
-1.0,11.20634,1.597978,7.99903,1.311007,-39.99925,0.2791693,42.32292,11.35474,ACCELERATE
-1.0,11.17423,1.444204,8.119639,1.144859,-40.02505,0.2791663,41.58209,11.40453,ACCELERATE
-1.0,11.13097,1.340688,8.208617,1.02468,-40.05704,0.2791638,40.8902,11.45104,ACCELERATE
-1.0,11.07523,1.267788,8.282229,0.9329027,-40.09877,0.279162,40.13236,11.502,ACCELERATE
-1.0,11.00696,1.237782,8.324585,0.8744451,-40.1488,0.2791622,39.33521,11.55562,ACCELERATE
-1.0,10.94115,1.254799,8.346635,0.8546021,-40.19887,0.2791619,38.60482,11.60478,ACCELERATE
-1.0,10.87802,1.306349,8.341058,0.8602761,-40.25197,0.279161,37.87703,11.65377,ACCELERATE
-1.0,10.79352,1.413746,8.315116,0.9054164,-40.31253,0.2791609,37.08652,11.707,ACCELERATE
-1.0,10.72536,1.494934,8.277135,0.9603255,-40.36438,0.2791608,36.43364,11.75097,ACCELERATE
-1.0,10.64622,1.58949,8.217532,1.02099,-40.42456,0.2791605,35.69604,11.80065,ACCELERATE
-1.0,10.55651,1.69681,8.148711,1.08986,-40.4927,0.2791613,34.88094,11.85556,ACCELERATE
-1.0,10.48096,1.787311,8.090663,1.147941,-40.55064,0.2791605,34.20011,11.90143,ACCELERATE
-1.0,10.39513,1.89018,8.024662,1.21397,-40.61726,0.279161,33.42857,11.95342,ACCELERATE
-1.0,10.31301,1.988716,7.961427,1.277222,-40.67952,0.2791613,32.71568,12.00147,ACCELERATE
-1.0,10.2314,2.086694,7.898541,1.340125,-40.74311,0.2791609,31.9944,12.05008,ACCELERATE
-1.0,10.13602,2.201231,7.825021,1.413658,-40.81582,0.2791604,31.176,12.10524,ACCELERATE
-1.0,10.05961,2.293035,7.766083,1.472602,-40.87691,0.2791603,30.49271,12.15129,ACCELERATE
-1.0,9.963743,2.408235,7.692117,1.546575,-40.94807,0.2791601,29.70068,12.20468,ACCELERATE
-1.0,9.883158,2.505094,7.629922,1.608771,-41.0102,0.2791605,29.01185,12.25111,ACCELERATE
-1.0,9.787078,2.620579,7.555761,1.682935,-41.08348,0.2791603,28.20224,12.30569,ACCELERATE
-1.0,9.698412,2.727178,7.487302,1.751394,-41.15149,0.2791607,27.45285,12.3562,ACCELERATE
-1.0,9.618792,2.822902,7.425822,1.812873,-41.21319,0.2791602,26.7743,12.40195,ACCELERATE
-1.0,9.527174,2.933045,7.355077,1.883615,-41.28254,0.2791601,26.0131,12.45326,ACCELERATE
-1.0,9.44085,3.036847,7.288409,1.95028,-41.34981,0.27916,25.27577,12.50297,ACCELERATE
-1.0,9.349468,3.146727,7.217827,2.020857,-41.42007,0.2791605,24.50652,12.55482,ACCELERATE
-1.0,9.260297,3.253946,7.148955,2.089725,-41.48825,0.2791614,23.76077,12.6051,ACCELERATE
-1.0,9.172745,3.359235,7.081316,2.157359,-41.55506,0.2791604,23.03048,12.65433,ACCELERATE
